"id","startHour","startWeekday","duration","clickCount","clickMinPrice","clickMaxPrice","cartCount","cartMinPrice","cartMaxPrice","cartSumPrice","onlineStatus","availability","maxVal","customerScore","accountLifetime","payments","age","addressType","lastOrder","order"
289,10,7,823.065,5,"6.99","12.99",1,"12.99","12.99","12.99","y","completely orderable","5000","482","224","46","51","2","15","y"
290,21,6,2058.706,52,"3.0","49.99",4,"4.99","49.99","64.98","y","completely orderable","600","575","12","12","32","2","169","y"
291,18,5,7386.093,99,"17.99","149.99",13,"17.99","149.99","717.59","y","completely orderable","2300","515","220","13","44","2","61","n"
292,18,6,1601.877,12,"3.99","49.99",4,"3.99","49.99","77.97","y","completely orderable","8500","566","200","47","42","2","18","y"
293,15,5,363.684,3,"9.99","16.99",2,"9.99","16.99","26.98","y","completely orderable","1200","467","154","8","43","2","96","y"
294,15,6,1530.746,5,"3.99","29.99",5,"3.99","29.99","83.95","y","completely orderable","1000","578","189","2","59","2","9","y"
295,12,6,201.426,6,"9.99","24.99",6,"9.99","24.99","95.94","y","completely orderable","900","539","373","3","50","2","119","y"
297,15,6,710.044,8,"19.99","129.99",2,"19.99","129.99","149.98","?","?","2300","592","121","2","43","1","22","y"
298,13,6,328.558,9,"14.99","24.99",1,"24.99","24.99","24.99","y","?","600","467","195","4","29","2","7","n"
299,22,6,397.966,7,"12.99","19.99",2,"12.99","19.99","32.98","y","completely orderable","1000","483","24","8","34","2","67","y"
300,13,7,799.284,7,"34.99","49.99",1,"44.9","44.9","44.9","y","completely orderable","1000","578","272","2","48","2","67","y"
301,22,5,508.853,16,"49.99","59.99",3,"49.99","59.99","159.97","y","completely orderable","4000","70","58","5","44","2","17","y"
304,6,5,842.718,8,"9.99","199.99",1,"21.99","21.99","21.99","?","?","600","474","87","0","46","1","124","n"
305,18,6,800.458,27,"6.99","39.99",2,"22.99","35.99","58.98","?","?","500","474","360","2","57","2","10","n"
306,12,7,4133.491,25,"17.99","59.99",5,"17.99","39.99","157.95","y","completely orderable","600","70","87","0","43","2","20","y"
307,17,7,2159.138,14,"12.99","49.99",5,"29.99","49.99","182.95","y","completely orderable","4000","536","222","12","57","1","70","y"
309,10,7,1011.46,26,"5.99","34.99",9,"5.99","34.99","136.92","y","completely orderable","300","465","12","19","50","2","29","y"
310,16,7,1077.175,15,"7.99","12.99",2,"7.99","8.99","16.98","y","completely orderable","8500","511","152","34","32","1","6","y"
311,14,7,781.531,12,"14.99","34.99",2,"34.99","34.99","69.98","y","completely orderable","1500","557","244","31","40","2","4","n"
312,22,6,7421.707,125,"9.99","99.99",10,"14.99","49.99","239.9","y","completely orderable","0","414","19","10","33","1","577","n"
313,21,5,869.131,17,"34.99","59.95",1,"39.9","39.9","39.9","y","completely orderable","500","449","18","19","34","1","14","n"
314,18,5,155.779,7,"9.99","14.99",2,"9.99","14.99","24.98","?","?","3500","572","84","15","29","1","13","n"
316,15,6,237.206,2,"19.99","19.99",1,"19.99","19.99","19.99","y","completely orderable","300","460","78","21","54","2","4","y"
317,21,5,2467.905,96,"3.0","7.0",3,"3.99","3.99","11.97","?","?","12500","531","358","20","58","2","11","y"
318,10,6,1132.122,21,"7.0","32.99",2,"32.99","32.99","32.99","y","completely orderable","4000","582","82","154","45","2","3","y"
320,17,6,2052.032,34,"8.99","14.99",4,"9.99","12.99","45.96","y","completely orderable","4000","566","28","3","44","2","262","y"
322,10,6,5861.516,25,"5.99","89.99",1,"5.99","5.99","5.99","y","completely orderable","600","80","194","1","57","1","30","n"
323,10,7,1407.649,10,"3.99","39.99",2,"3.99","29.99","33.98","?","?","4000","542","104","9","42","2","35","n"
325,18,6,1625.542,55,"4.99","19.99",8,"4.99","15.99","68.98","n","completely orderable","2100","507","48","13","50","2","17","y"
326,14,7,261.084,4,"9.99","14.99",4,"9.99","14.99","39.97","y","completely orderable","2500","570","220","35","50","2","23","y"
328,8,6,1076.376,24,"14.99","798.99",4,"29.4","179.0","328.38","y","completely orderable","2400","420","63","6","39","1","160","n"
329,13,5,1092.708,51,"3.0","24.95",1,"6.99","6.99","6.99","y","completely orderable","1000","511","29","32","44","2","14","n"
330,20,5,175.72,5,"4.99","67.21",1,"24.99","24.99","24.99","y","completely orderable","900","491","12","24","24","2","39","y"
332,20,6,2764.861,24,"17.99","49.99",1,"17.99","17.99","17.99","y","?","100","70","11","1","31","2","354","n"
333,16,7,811.718,5,"5.0","55.75",2,"5.0","55.75","60.75","y","completely orderable","3900","495","218","11","61","2","6","y"
336,19,5,19235.715,30,"6.99","39.99",4,"12.99","39.99","82.87","y","completely orderable","600","501","66","4","49","1","130","y"
337,8,5,243.967,12,"119.95","199.95",1,"119.96","119.96","119.96","y","completely orderable","600","70","8","1","35","2","263","n"
338,11,7,1197.265,6,"9.99","89.99",2,"9.99","89.99","99.98","y","completely orderable","3600","523","336","11","55","1","4","y"
339,21,5,509.045,14,"29.9","49.99",1,"49.99","49.99","49.99","y","completely orderable","2500","537","362","14","36","2","39","y"
340,11,5,405.903,6,"14.99","14.99",2,"14.99","14.99","29.98","y","completely orderable","800","511","28","2","30","2","368","y"
341,10,5,1671.301,65,"3.99","819.99",7,"3.99","19.99","74.93","?","?","800","456","335","10","57","2","17","n"
342,19,6,2488.971,37,"3.99","114.99",6,"3.99","69.99","110.94","y","completely orderable","800","475","34","24","49","2","10","y"
343,18,6,2334.996,77,"3.0","59.95",8,"3.99","59.95","205.84","y","completely orderable","4000","566","170","10","37","1","8","y"
344,17,5,4572.79,55,"19.99","59.99",7,"19.99","59.99","281.94","y","completely orderable","500","520","8","3","23","2","48","y"
345,19,6,404.157,4,"3.99","3.99",1,"3.99","3.99","3.99","y","completely orderable","600","70","29","0","32","2","436","n"
347,17,6,360.779,16,"12.99","59.95",5,"12.99","59.95","252.79","y","completely orderable","4000","581","263","5","47","1","263","y"
349,21,6,263.499,7,"4.99","39.99",7,"4.99","39.99","64.97","y","completely orderable","4000","506","152","7","41","2","22","y"
350,14,7,372.082,6,"9.99","12.99",2,"9.99","12.99","22.98","y","completely orderable","2400","496","215","2","56","2","41","y"
351,22,6,2913.981,120,"1.0","469.99",10,"3.0","469.99","924.98","?","?","600","70","69","2","53","1","258","n"
352,12,5,111.541,1,"67.21","67.21",1,"67.21","67.21","67.21","y","completely orderable","8500","522","223","73","57","1","18","y"
353,10,6,842.316,22,"3.99","34.99",5,"3.99","34.99","96.95","y","completely orderable","3000","545","194","10","49","1","103","y"
354,13,6,671.131,9,"14.99","79.99",3,"14.99","79.99","134.97","?","?","600","491","220","6","71","2","7","n"
355,18,7,495.131,9,"469.99","469.99",2,"469.99","469.99","939.98","y","completely orderable","300","70","10","0","25","1","114","n"
356,19,6,211.461,14,"19.99","29.99",2,"19.99","29.99","49.98","y","completely orderable","2600","528","169","17","40","2","7","y"
357,21,6,492.693,7,"7.99","49.99",7,"7.99","49.99","203.93","y","completely orderable","800","558","38","6","54","1","58","y"
358,21,6,647.599,6,"349.99","799.99",2,"349.99","799.99","1149.98","y","completely orderable","600","571","25","5","39","2","5","y"
359,12,5,29.12,3,"69.99","69.99",1,"69.99","69.99","69.99","y","completely orderable","600","567","13","1","54","1","25","y"
361,2,7,778.78,13,"9.99","29.99",5,"9.99","29.99","99.95","y","completely orderable","10000","504","177","65","51","2","60","y"
362,1,7,3708.182,32,"9.99","69.95",1,"19.95","19.95","19.95","y","completely orderable","2500","513","171","13","55","2","52","y"
363,21,5,4601.064,34,"6.99","119.99",5,"7.99","12.99","53.95","?","?","800","506","51","13","35","2","17","n"
364,12,6,23.095,2,"139.99","139.99",1,"139.99","139.99","139.99","?","?","1600","469","224","14","58","1","15","n"
366,19,6,119.467,11,"3.99","12.99",4,"3.99","9.99","27.96","?","?","800","447","48","37","51","2","13","n"
367,14,6,107.381,1,"9.99","9.99",1,"9.99","9.99","9.99","y","completely orderable","1500","503","175","2","34","2","29","y"
368,8,6,940.79,15,"29.99","29.99",1,"29.99","29.99","29.99","y","completely orderable","500","389","1","1","23","1","37","y"
369,17,5,843.822,10,"14.99","14.99",1,"14.99","14.99","14.99","y","completely orderable","1600","437","78","7","30","2","60","y"
370,12,7,1988.449,60,"4.99","79.99",5,"4.99","49.99","169.91","y","completely orderable","900","478","215","9","57","1","35","y"
371,18,5,678.34,16,"12.99","40.0",1,"12.99","12.99","12.99","y","completely orderable","1600","412","41","14","54","1","22","n"
372,20,6,175.706,2,"24.99","24.99",1,"24.99","24.99","24.99","y","completely orderable","4000","578","131","21","42","2","12","y"
374,19,6,169.245,4,"9.99","9.99",1,"9.99","9.99","9.99","y","completely orderable","4000","529","503","9","61","2","10","n"
375,20,6,377.966,8,"19.99","19.99",1,"19.99","19.99","19.99","?","?","1500","559","119","3","34","2","20","n"
376,5,6,433.124,14,"29.99","34.99",2,"29.99","34.99","64.98","?","?","2500","495","76","9","53","2","48","n"
379,16,6,1264.75,29,"7.99","79.99",3,"7.99","39.99","72.97","y","completely orderable","600","542","13","8","34","2","3","y"
380,18,7,115.861,6,"19.99","129.99",6,"19.99","129.99","239.94","y","completely orderable","2900","517","70","11","50","1","55","y"
381,20,5,1004.034,26,"10.0","40.0",2,"10.0","20.0","30.0","?","?","2500","70","221","2","46","2","335","n"
382,6,7,842.112,16,"24.99","159.99",1,"32.99","32.99","32.99","y","completely orderable","1700","546","220","10","40","2","153","y"
383,15,5,234.363,4,"499.99","499.99",1,"499.99","499.99","499.99","y","completely orderable","300","512","80","1","21","1","19","n"
384,18,6,2491.88,51,"2.99","49.95",5,"17.95","35.95","111.83","y","completely orderable","600","573","50","10","41","2","21","y"
385,21,5,3654.57,23,"7.0","39.99",1,"9.99","9.99","9.99","?","?","3100","532","190","12","43","2","11","n"
386,12,7,87.914,2,"79.99","79.99",1,"79.99","79.99","79.99","y","completely orderable","1100","502","30","10","49","1","67","y"
387,19,6,2250.335,133,"5.99","69.99",5,"9.99","59.99","125.95","?","?","1400","453","43","16","38","2","7","n"
388,14,5,247.54,2,"499.99","499.99",1,"499.99","499.99","499.99","y","completely orderable","4000","571","221","2","55","2","69","y"
390,16,7,2182.966,3,"1199.99","1299.99",1,"1299.99","1299.99","1299.99","y","completely orderable","400","463","16","8","41","1","5","y"
391,8,5,1562.504,15,"7.99","21.0",1,"21.0","21.0","21.0","y","completely orderable","1400","516","62","10","40","2","60","n"
392,8,6,773.074,23,"5.99","9.99",5,"5.99","7.99","31.95","y","completely orderable","800","512","39","18","48","1","14","y"
393,14,6,1713.028,6,"29.99","39.99",1,"29.99","29.99","29.99","y","completely orderable","600","577","181","4","67","1","85","n"
395,22,5,2964.132,198,"8.49","180.0",8,"8.49","29.99","138.34","?","?","600","506","180","17","29","2","168","n"
396,15,5,243.275,11,"10.0","10.0",1,"10.0","10.0","10.0","y","completely orderable","4000","546","55","2","53","1","82","n"
397,16,6,0,4,"5.99","24.99",4,"5.99","24.99","43.97","?","?","1000","579","70","41","48","2","28","n"
398,13,6,851.125,17,"9.99","20.0",4,"9.99","12.99","45.96","y","completely orderable","4000","521","202","8","45","2","8","y"
399,10,5,1741.183,23,"4.99","39.95",1,"4.99","4.99","4.99","y","completely orderable","200","472","147","16","50","2","10","y"
400,11,5,491.887,12,"38.99","999.0",1,"38.99","38.99","38.99","?","?","1200","472","39","42","38","2","70","n"
401,9,7,10231.351,181,"1.0","499.99",20,"1.0","35.95","175.51","y","completely orderable","600","466","19","5","31","2","4","y"
402,18,6,1427.723,62,"4.0","14.99",7,"9.0","12.99","86.94","y","completely orderable","1000","482","84","2","45","1","32","y"
403,15,7,12298.623,182,"3.0","49.95",1,"24.99","24.99","24.99","y","completely orderable","800","70","251","0","49","2","370","y"
405,9,7,4406.524,80,"7.0","59.95",2,"15.0","17.99","32.99","y","completely orderable","3300","553","308","13","58","2","6","y"
406,12,5,1986.528,10,"5.0","7.99",0,"?","?","?","y","completely orderable","1400","573","134","11","35","2","68","y"
407,17,6,482.506,8,"7.0","22.99",1,"19.99","19.99","19.99","?","?","800","588","42","8","24","1","10","n"
408,13,5,271.15,7,"199.99","199.99",1,"199.99","199.99","199.99","y","completely orderable","2600","526","216","24","45","2","17","n"
409,8,5,1904.463,29,"9.99","199.99",6,"14.99","199.99","335.9","y","completely orderable","1500","487","83","13","53","2","19","n"
410,18,6,138.179,2,"29.99","29.99",2,"29.99","29.99","59.98","y","completely orderable","2500","526","216","12","40","2","15","y"
411,11,6,2948.6,45,"9.99","37.99",5,"14.99","24.99","103.95","y","completely orderable","600","506","219","11","34","2","31","y"
412,12,7,635.478,19,"9.99","199.99",2,"9.99","27.99","37.98","y","completely orderable","600","555","18","4","48","2","42","y"
413,9,6,7.312,2,"139.99","139.99",1,"139.99","139.99","139.99","?","?","4000","70","48","1","29","2","428","n"
415,15,6,527.647,14,"17.95","99.99",3,"17.95","24.99","67.93","?","?","2900","536","50","7","35","1","40","n"
416,16,6,3422.547,39,"3.0","79.99",4,"5.0","16.99","33.99","?","?","4100","70","365","1","54","2","380","n"
418,7,6,773.361,20,"6.99","139.95",2,"59.95","129.99","189.94","y","completely orderable","600","387","201","4","42","2","71","y"
419,15,6,259.075,5,"19.99","29.99",2,"19.99","29.99","49.98","y","completely orderable","16000","529","56","868","28","2","3","y"
420,15,7,613.255,2,"22.99","22.99",1,"22.99","22.99","22.99","y","completely orderable","300","548","85","5","69","1","5","n"
421,12,7,7655.017,65,"8.99","89.99",3,"9.95","29.99","59.93","y","completely orderable","600","541","44","2","36","2","222","y"
422,22,5,4991.882,93,"4.99","79.99",7,"12.0","79.99","228.92","y","completely orderable","600","498","66","3","29","2","106","y"
423,14,6,16347.294,104,"2.95","44.99",18,"2.95","17.99","172.78","?","?","300","467","0","0","32","2","26","n"
425,13,7,883.598,7,"9.99","29.99",6,"9.99","29.99","100.94","y","completely orderable","4200","515","172","14","43","2","26","y"
426,21,5,448.63,9,"12.99","29.99",1,"27.99","27.99","27.99","y","completely orderable","1000","578","38","6","30","2","23","y"
427,17,5,438.946,5,"59.99","59.99",1,"59.99","59.99","59.99","y","completely orderable","900","481","74","1","47","2","192","y"
428,19,6,711.202,7,"12.99","29.99",5,"12.99","29.99","120.95","y","completely orderable","1400","525","224","14","52","2","14","y"
429,13,7,2579.15,98,"3.99","69.95",11,"3.99","49.99","269.81","y","completely orderable","700","507","121","7","50","2","12","y"
430,7,7,148.244,2,"9.99","9.99",1,"9.99","9.99","9.99","y","completely orderable","2500","551","253","91","43","2","12","y"
431,15,5,1376.245,19,"7.99","69.95",3,"29.99","49.99","129.97","y","completely orderable","1700","569","72","3","53","2","161","y"
432,10,7,2140.782,3,"29.99","29.99",1,"29.99","29.99","29.99","?","?","600","491","15","11","22","2","7","n"
433,21,6,1071.266,13,"9.99","29.99",6,"9.99","29.99","117.94","y","completely orderable","600","80","38","2","38","2","40","y"
434,16,6,3396.873,22,"2.99","29.99",5,"2.99","29.99","77.96","y","completely orderable","300","397","2","2","50","2","26","y"
435,20,5,1546.776,58,"7.0","79.99",6,"19.99","69.99","249.94","y","completely orderable","300","603","335","6","51","2","89","n"
437,9,5,898.408,12,"9.99","9.99",4,"9.99","9.99","39.96","y","completely orderable","3500","515","68","59","60","2","60","y"
438,10,7,11343.732,7,"12.99","49.99",4,"12.99","49.99","125.96","y","completely orderable","600","480","36","2","27","2","42","y"
439,8,5,125.218,5,"16.99","24.8",1,"24.8","24.8","24.8","y","completely orderable","3000","530","75","7","57","2","59","n"
441,11,7,1818.51,16,"3.99","29.99",7,"3.99","29.99","88.93","y","completely orderable","2000","488","221","24","49","2","10","y"
443,17,5,9547.922,140,"3.99","99.99",6,"5.0","49.99","162.87","y","completely orderable","1300","567","44","3","35","2","61","y"
444,18,6,8.245,1,"6.99","6.99",1,"6.99","6.99","6.99","y","completely orderable","300","537","5","0","53","1","33","n"
445,10,5,195.557,5,"19.95","19.95",1,"19.95","19.95","19.95","?","?","800","70","67","0","48","2","11","n"
446,15,7,2813.646,141,"7.96","49.99",9,"9.99","29.99","194.75","y","completely orderable","2500","516","70","23","71","2","13","y"
448,8,5,384.867,5,"89.99","179.99",1,"179.99","179.99","179.99","y","completely orderable","900","518","215","7","46","2","123","y"
449,20,6,2364.979,34,"9.99","45.99",4,"9.99","17.99","58.96","y","completely orderable","1400","588","218","2","49","2","60","y"
450,14,5,133.569,3,"19.99","19.99",1,"19.99","19.99","19.99","y","completely orderable","4000","504","186","10","41","2","18","y"
451,16,7,352.165,4,"69.99","79.99",2,"69.99","79.99","149.98","y","completely orderable","1400","455","181","11","39","2","28","y"
